,id,face,median_h,median_s,median_v,std_h,std_s,std_v,binary,has_cars
535,17741,0,132.0,0.1219512224197387,89.0,46.544830322265625,0.1697813719511032,83.82954406738281,1,False
536,1775,0,222.0,0.5840167999267578,172.0,96.8449249267578,0.2762429118156433,55.85136032104492,0,False
537,1776,0,253.43283081054688,0.5645161271095276,148.0,98.8567352294922,0.2344649136066436,60.09208297729492,0,False
538,1777,0,315.20001220703125,0.6990291476249695,129.0,105.73245239257812,0.2245050817728042,65.43275451660156,0,True
539,1778,0,203.1192626953125,0.5526315569877625,160.0,119.16293334960938,0.2481122016906738,65.0774154663086,0,False
540,1779,0,164.14065551757812,0.5605095624923706,200.0,135.45437622070312,0.2559509873390198,60.01398086547852,0,False
541,1780,0,190.0,0.3723849356174469,186.0,114.98190307617188,0.2879119217395782,59.42617034912109,0,False
542,1781,0,216.7346954345703,0.5114942789077759,178.0,68.01898956298828,0.2677150368690491,66.1733169555664,0,False
543,1782,0,52.78688430786133,0.6781609058380127,215.0,100.2911605834961,0.2706502676010132,71.77033996582031,0,False
544,1783,0,99.13043212890624,0.6146565675735474,195.0,83.8614501953125,0.2690818607807159,75.72940826416016,0,False
545,1784,0,214.15383911132807,0.5020920634269714,171.0,124.67070770263672,0.2843853831291199,64.76786041259766,0,False
546,1785,0,99.2727279663086,0.6202226877212524,162.0,86.5125503540039,0.2794824540615082,69.9971694946289,0,False
547,1789,1,40.0,0.6296296119689941,36.0,80.22565460205078,0.2874745428562164,59.223121643066406,1,False
548,1795,1,66.85713958740234,0.371257483959198,175.0,77.57645416259766,0.3094661831855774,85.18885040283203,0,True
549,1797,0,200.4545440673828,0.6280193328857422,151.0,75.15731811523438,0.2322404235601425,69.22420501708984,0,False
550,1798,0,199.1999969482422,0.2933012843132019,8.0,106.8415756225586,0.4351548254489898,80.28243255615234,0,True
551,1799,0,234.2168731689453,0.6666666865348816,63.0,62.30363845825195,0.2742266952991485,61.23164749145508,0,False
552,17994,1,42.0,0.4590163826942444,58.0,97.97054290771484,0.3176752030849457,69.10215759277344,1,False
553,180,0,49.69697189331055,0.6511133313179016,34.0,107.3100814819336,0.3987507224082947,96.25254821777344,0,False
554,1800,0,190.58824157714844,0.460317462682724,98.0,105.7526397705078,0.2466484308242797,73.41838836669922,0,False
555,1801,0,55.384613037109375,0.5901639461517334,155.0,121.1914520263672,0.2970442473888397,79.2056655883789,0,False
556,1802,0,50.0,0.0673575103282928,198.0,90.04739379882812,0.2321453392505645,79.65608215332031,0,False
557,18020,0,199.0909118652344,0.3888888955116272,32.0,58.847164154052734,0.2848351001739502,52.93304061889648,1,False
558,18051,0,31.071428298950195,0.3103448152542114,152.0,84.28699493408203,0.2467168867588043,77.50361633300781,1,False
559,18088,0,22.85714340209961,0.2093023210763931,79.0,93.05169677734376,0.2021906375885009,91.78203582763672,1,False
560,181,1,57.07317352294922,0.4925373196601867,126.0,117.1036605834961,0.2152061611413955,88.69990539550781,0,False
561,18146,1,26.400001525878903,0.3636363744735718,17.0,84.69336700439453,0.3579112589359283,53.31467056274414,1,False
562,18150,0,12.0,0.0229357797652483,5.0,109.45470428466795,0.3151346445083618,57.40401840209961,1,False
563,18157,0,32.621360778808594,0.7346938848495483,50.0,69.23017883300781,0.2796832025051117,80.38887023925781,1,False
564,1816,0,193.3333282470703,0.252293586730957,186.0,91.32689666748048,0.2712062299251556,67.76337432861328,0,False
565,1817,1,72.85714721679688,0.4418604671955108,137.0,89.57270050048828,0.2638435065746307,60.201210021972656,0,False
566,1819,0,80.0,0.3533333241939544,178.0,83.12515258789062,0.2840900719165802,59.06106948852539,0,False
567,1820,0,50.68965148925781,0.3677130043506622,194.0,98.22897338867188,0.2488221377134323,60.33370971679688,0,False
568,18225,0,187.5,0.331877738237381,196.0,23.475465774536133,0.1705351620912552,75.24191284179688,1,False
569,1827,0,32.28813552856445,0.2045454531908035,179.0,106.45122528076172,0.411957710981369,83.25627899169922,1,False
570,1828,0,24.85355758666992,0.9672130942344666,243.0,24.928428649902344,0.2641968429088592,60.83876037597656,1,False
571,1829,0,221.6470642089844,0.329341322183609,157.0,104.12967681884766,0.1847711950540542,62.47687530517578,1,False
572,1830,1,14.883721351623535,0.7191011309623718,119.0,75.14935302734375,0.2767923772335052,77.78773498535156,1,False
573,1832,0,38.10810852050781,0.4117647111415863,104.0,39.94883728027344,0.3072886765003204,73.84283447265625,1,False
574,18320,0,210.85714721679688,0.25,151.0,113.11896514892578,0.1945104151964187,71.49822235107422,1,False
575,1833,0,43.6363639831543,0.2539682686328888,112.0,78.55018615722656,0.2549585402011871,82.91502380371094,1,False
576,1836,0,11.739130973815918,0.8103448152542114,41.0,121.9150619506836,0.2539107501506805,60.00915145874024,1,False
577,1837,0,150.0,0.4166666567325592,51.0,137.3149871826172,0.3428394496440887,75.21990966796875,1,False
578,1839,1,12.993630409240724,0.8068181872367859,55.0,140.4317626953125,0.3312910795211792,61.6871452331543,1,False
579,184,0,46.66666793823242,0.4078947305679321,130.0,124.36141204833984,0.2146192193031311,64.8778076171875,0,False
580,1840,0,0.0,0.0,0.0,106.6918716430664,0.4182838499546051,55.64947128295898,0,False
581,1851,0,180.0,0.3529411852359772,169.0,118.50506591796876,0.3148693740367889,94.71975708007812,1,False
582,1853,0,21.17647171020508,0.6589861512184143,147.0,111.41045379638672,0.2593364119529724,71.00668334960938,1,False
583,1864,0,162.27272033691406,0.3768115937709808,74.0,46.46642303466797,0.1864157617092132,47.51611328125,0,False
584,1865,0,26.25,0.6486486196517944,42.0,60.68040466308594,0.2777189314365387,71.6990966796875,1,False
585,1866,1,26.3157901763916,0.4799999892711639,20.0,90.20315551757812,0.3284037113189697,69.88484954833984,1,False
586,1867,0,48.0,0.0277777779847383,228.0,130.72911071777344,0.2316106557846069,84.40576934814453,1,False
587,1868,0,42.06185531616211,0.389380544424057,61.0,58.00072860717773,0.3081733882427215,83.94963836669922,1,False
588,18682,0,6.0,0.0196078438311815,255.0,123.93798828125,0.3608812391757965,89.57562255859375,1,False
589,1869,0,126.0,0.2660062313079834,111.0,83.02458190917969,0.2487562298774719,74.19035339355469,1,False
590,1871,1,25.58823585510254,0.5447154641151428,122.0,49.51948928833008,0.1682221740484237,73.2327651977539,1,False
591,18735,0,120.0,0.6097561120986938,22.0,144.61026000976562,0.3276316225528717,92.48643493652344,1,False
592,1877,0,57.610618591308594,0.6236836314201355,120.0,89.72915649414062,0.3207976520061493,92.63790893554688,1,False
593,1879,0,234.7058868408203,0.4000000059604645,115.0,87.47811889648438,0.1810552477836609,58.30039596557617,0,False
594,1880,0,16.363636016845703,0.5,34.0,96.03640747070312,0.2195939421653747,41.90214538574219,1,False
595,1881,0,212.3076934814453,0.0877192988991737,115.0,108.24629974365234,0.1114422604441642,84.82378387451172,1,False
596,1885,0,48.0,0.1538461595773697,105.0,156.2126922607422,0.2999879121780395,85.37931823730469,1,False
597,1886,0,247.5,0.1896551698446273,125.0,139.4068603515625,0.2465037256479263,67.57573699951172,1,False
598,18866,0,225.0,0.3424657583236694,70.0,112.61432647705078,0.2067607939243316,70.47041320800781,1,False
599,1887,1,158.18182373046875,0.2186046540737152,86.0,69.15747833251953,0.2202893197536468,76.3211441040039,1,False
600,1889,0,46.60194396972656,0.5714285969734192,134.0,101.29019927978516,0.2802931070327759,79.91761016845703,0,False
601,189,1,32.992889404296875,0.695067286491394,129.0,33.51565170288086,0.2165481448173523,66.85089874267578,0,False
602,1890,0,0.0,0.0,0.0,74.66996765136719,0.387698233127594,51.24988555908203,0,False
603,1891,0,180.0,0.2000000029802322,23.0,133.05149841308594,0.366181880235672,48.18296432495117,0,False
604,18912,0,27.69230842590332,0.6609432697296143,114.0,56.57868194580078,0.2639178037643432,68.6189193725586,1,False
605,18968,0,86.25,0.1129032224416732,101.0,34.64875793457031,0.147411048412323,66.36943817138672,1,False
606,19,1,0.0,0.0,252.0,80.76600646972656,0.3164186775684356,113.44124603271484,1,False
607,190,0,209.7142791748047,0.4000000059604645,79.0,84.34326934814453,0.2377721220254898,80.92728424072266,0,False
608,19000,1,30.0,0.569767415523529,43.0,108.1655502319336,0.2647036015987396,55.0135383605957,1,False
609,1904,0,59.53845977783203,0.4032258093357086,106.0,113.92774200439452,0.2675516605377197,69.29705047607422,0,False
610,1905,1,173.14285278320312,0.2195121943950653,157.0,110.42688751220705,0.2193935513496399,74.23591613769531,0,False
611,1906,0,276.0,0.625,46.0,36.200077056884766,0.2181101441383361,39.98867034912109,1,False
612,1908,1,200.625,0.4166666567325592,50.0,111.78239440917967,0.324410617351532,63.0366325378418,1,False
613,1910,1,93.5999984741211,0.3623188436031341,62.0,4.564077854156494,0.0706536769866943,34.1557731628418,1,False
614,1911,1,15.0,0.449999988079071,59.0,58.94759368896485,0.2449089288711547,52.55885314941406,1,False
615,1912,0,240.0,0.3662381172180176,49.0,38.56272888183594,0.2063331604003906,58.28762435913086,1,False
616,1913,0,197.6470642089844,0.0284552853554487,240.0,94.95469665527344,0.1528495401144027,51.66115188598633,1,False
617,19135,0,195.4545440673828,0.3837209343910217,111.0,63.97236251831055,0.1795767843723297,69.19608306884766,1,False
618,1915,0,184.0,0.2380952388048172,69.0,95.13078308105467,0.2001815289258957,72.3276138305664,1,False
619,1916,0,228.0,0.3308270573616028,157.0,69.73026275634766,0.2923561334609985,75.37103271484375,1,False
620,19164,0,58.403541564941406,0.6392157077789307,189.0,128.66384887695312,0.2938762009143829,66.9029312133789,1,False
621,1918,1,69.23076629638672,0.0909090936183929,37.0,91.93397521972656,0.1645459532737732,59.65781021118164,1,False
622,1919,0,15.0,0.3505154550075531,230.0,96.6534652709961,0.3871003687381744,77.83009338378906,1,False
623,1921,0,190.58824157714844,0.0677290856838226,234.0,84.25420379638672,0.2994498610496521,61.542259216308594,0,False
624,1928,0,217.5,0.0855263173580169,194.0,102.78044128417967,0.1922663450241089,93.70830535888672,1,False
625,193,0,228.5294189453125,0.4897959232330322,123.0,76.97821807861328,0.2260027676820755,64.00968170166016,0,False
626,1933,0,135.0,0.5072463750839233,170.0,93.81478881835938,0.2588479220867157,60.39677429199219,0,False
627,1937,0,210.0,0.1124999970197677,214.0,81.58238983154297,0.3009958863258362,95.67277526855467,1,False
628,1939,0,72.0,0.1428571492433548,133.0,102.75851440429688,0.1595459282398224,70.05128479003906,1,False
629,1940,0,350.8333435058594,0.6666666865348816,172.0,88.71958923339844,0.2495978027582168,76.66687774658203,0,True
630,1941,1,15.0,0.4814814925193786,55.0,80.73741912841797,0.3651919066905975,84.73486328125,1,False
631,1942,0,60.0,0.0645161271095275,184.0,112.84136962890624,0.2329551726579666,86.13908386230469,1,False
632,19440,1,268.1927795410156,0.4954954981803894,148.0,80.66931915283203,0.264307826757431,66.32442474365234,1,False
633,19441,0,193.9130401611328,0.2020201981067657,159.0,90.24847412109376,0.2052943557500839,73.16001892089844,1,False
634,19457,0,220.0,0.3846153914928436,13.0,56.43553924560547,0.2376275509595871,51.10170364379883,1,False
635,19521,0,17.5,0.4905660450458526,104.0,104.8458480834961,0.219788521528244,70.74300384521484,1,False
636,19530,0,132.0,0.1341463476419448,41.0,63.53623962402344,0.1798295378684997,46.24188995361328,1,False
637,19531,0,217.5,0.4270833432674408,70.0,72.15304565429688,0.1686354130506515,54.681678771972656,1,False
638,19541,0,40.3125,0.3278688490390777,169.0,47.05223083496094,0.2413740307092666,70.02692413330078,1,False
639,19560,0,195.55555725097656,0.294117659330368,108.0,72.54549407958984,0.1714146137237548,62.88638305664063,1,False
640,19562,0,42.0,0.356521725654602,64.0,19.992788314819336,0.1715582311153412,71.31597900390625,1,False
641,19563,0,212.72727966308597,0.3103448152542114,71.0,76.99562072753906,0.1727729439735412,83.60787200927734,1,False
642,19564,0,120.0,0.450549453496933,27.0,82.04212188720703,0.2618010938167572,46.62580108642578,1,False
643,196,0,22.881357192993164,0.6887755393981934,134.0,150.22119140625,0.2089223563671112,80.72076416015625,0,False
644,1960,0,34.73684310913086,0.8059701323509216,56.0,84.84627532958984,0.3670842945575714,95.71920776367188,0,False
645,1961,1,222.85714721679688,0.0513833984732627,248.0,134.9781951904297,0.245713472366333,79.36939239501953,1,False
646,19611,0,40.0,0.0980392172932624,116.5,141.51251220703125,0.2937576472759247,88.97298431396484,1,False
647,1962,1,28.421052932739254,0.0840707942843437,227.0,135.10231018066406,0.0895769745111465,32.72342300415039,1,False
648,1966,0,225.7142791748047,0.7272727489471436,142.0,99.96153259277344,0.2407965213060379,62.41978454589844,0,False
649,1968,0,135.88235473632812,0.6393442749977112,162.0,96.65406036376952,0.2457547634840011,60.45291519165039,0,False
650,19686,0,196.0,0.3738317787647247,105.0,92.84154510498048,0.1828755885362625,72.3587417602539,1,False
651,1969,0,213.5294189453125,0.3202247321605682,153.0,99.46381378173828,0.1942457109689712,74.66384887695312,1,False
652,1970,1,196.0,0.122302159667015,171.0,88.29862213134766,0.1876939982175827,79.25325775146484,1,False
653,1971,0,40.43478393554688,0.0646766200661659,41.0,121.02967071533205,0.3063698709011078,100.42861938476562,1,False
654,1974,0,202.8205108642578,0.898785412311554,184.0,68.38504028320312,0.255065381526947,82.51438903808594,0,False
655,1976,0,34.153846740722656,0.9396551847457886,192.0,28.48574447631836,0.2619707286357879,63.965576171875,1,False
656,1979,0,211.0714263916016,0.2178217768669128,179.0,86.71837615966797,0.2181368172168731,81.0334243774414,1,False
657,1981,0,250.0,0.460317462682724,63.0,108.56989288330078,0.2625546753406524,68.17799377441406,1,False
658,1983,0,56.30769348144531,0.2871287167072296,171.0,61.04010009765625,0.3294171988964081,76.5514907836914,0,False
659,19839,0,183.2432403564453,0.5339806079864502,74.0,58.66313552856445,0.2726207375526428,71.05043029785156,1,False
660,1987,0,44.75,0.8166666626930237,173.0,154.1671142578125,0.340385377407074,67.59215545654297,1,False
661,1989,1,165.71429443359375,0.174175426363945,180.0,98.89402770996094,0.2702765762805938,76.72654724121094,0,False
662,1990,0,212.72727966308597,0.95652174949646,23.0,10.555394172668455,0.1875021308660507,61.675559997558594,0,False
663,1991,1,202.2857208251953,0.59375,185.0,79.75704956054688,0.2993417382240295,66.10781860351562,0,False
664,1994,0,58.125,0.1285140514373779,207.0,117.61399841308594,0.2163286954164505,80.05905151367188,0,False
665,19959,0,21.91391944885254,0.3125,170.0,141.8733673095703,0.352136880159378,82.62864685058594,1,False
666,1996,0,25.125,0.6792452931404114,181.0,40.60768127441406,0.2882413864135742,53.93482971191406,0,False
667,19965,0,45.0,0.060869563370943,129.0,84.7458267211914,0.1838701218366623,74.32758331298828,1,False
668,19979,0,192.0,0.1272727251052856,42.0,97.30081176757812,0.1951649338006973,55.24843597412109,1,False
669,1998,0,34.92537307739258,0.2710280418395996,86.0,101.49952697753906,0.2530417740345001,74.24128723144531,0,False
670,19995,1,31.57894897460937,0.410256415605545,76.0,110.74889373779295,0.3787908554077148,92.98838806152344,1,False
671,2,0,18.0,0.2552105784416199,2.0,113.46876525878906,0.4488585591316223,45.23303985595703,1,False
672,20,0,173.3333282470703,0.375,59.0,82.04011535644531,0.3087906241416931,55.21595764160156,1,False
673,2001,1,233.6842041015625,0.5647668242454529,108.0,78.31829071044922,0.2336213141679763,70.0919418334961,1,False
674,2003,0,212.72727966308597,0.2434210479259491,140.0,7.5861735343933105,0.181931585073471,73.41004180908203,1,False
675,2004,1,228.0,0.4074074029922485,34.0,109.12084197998048,0.2035046070814132,46.54813766479492,1,False
676,20046,0,42.85714340209961,0.6000000238418579,38.0,13.090611457824709,0.178453654050827,63.338966369628906,1,False
677,2005,0,19.411766052246094,0.2142857164144516,8.0,115.16319274902344,0.3890398442745209,68.8755874633789,1,False
678,20065,1,207.40740966796875,0.4749999940395355,89.0,39.76730346679688,0.2128232717514038,63.62147903442383,1,False
679,20068,0,48.0,0.2424242496490478,49.0,89.9658432006836,0.2706803381443023,66.86963653564453,1,False
680,2010,0,202.7848052978516,0.2731092572212219,187.0,75.89537811279297,0.1717047989368438,79.09624481201172,1,False
681,20188,0,205.47169494628903,0.6851851940155029,78.0,46.972503662109375,0.2219694703817367,47.08344650268555,1,False
682,20189,0,65.35714721679688,0.328947365283966,98.0,57.0107421875,0.1863679736852646,75.16487121582031,1,False
683,20228,1,60.0,0.2000000029802322,83.0,129.12347412109375,0.3618289530277252,85.83572387695312,1,False
684,2024,0,22.237762451171875,0.5480970144271851,128.0,80.12539672851562,0.3087349832057953,80.74699401855469,0,False
685,2027,0,200.80645751953125,0.3719260096549988,185.0,105.89913940429688,0.2974680066108703,69.58211517333984,0,False
686,20275,0,220.0,0.3333333432674408,9.0,63.54438781738281,0.1482397317886352,39.25466537475586,1,False
687,2030,0,190.58824157714844,0.2775038480758667,69.0,56.30368423461914,0.2304781079292297,66.65145111083984,1,False
688,2031,0,0.0,0.0,24.0,137.03025817871094,0.3975325524806976,83.22787475585938,1,False
689,2033,1,222.0,0.1666666716337204,75.0,83.47443389892578,0.1610674560070037,67.99944305419922,1,False
690,2042,0,234.2857208251953,0.6399999856948853,125.0,121.32325744628906,0.2082513719797134,80.42967224121094,1,False
691,2044,0,194.3999938964844,0.1428571492433548,115.0,65.51457214355469,0.2265399545431137,80.31282806396484,1,False
692,20450,0,23.720930099487305,0.2743362784385681,88.0,105.36196899414062,0.1903072297573089,52.75295639038086,1,False
693,2050,1,201.81817626953125,0.4142857193946838,155.0,121.9670867919922,0.2598044872283935,60.37683868408203,0,False
694,20537,0,24.489795684814453,0.688524603843689,134.0,119.9248275756836,0.2434311807155609,79.32362365722656,1,False
695,20573,0,133.04347229003906,0.550000011920929,38.0,63.31326675415039,0.3718440532684326,77.85477447509766,1,False
696,20579,0,33.94736862182617,0.2793295979499817,169.0,67.9890365600586,0.3169248700141907,67.35428619384766,1,False
697,2058,1,38.33333587646485,0.4736842215061188,159.0,47.28289413452149,0.1988468319177627,69.65363311767578,1,False
698,2059,1,31.05882453918457,0.3095238208770752,125.0,94.90991973876952,0.3134893178939819,71.3868408203125,1,False
699,206,1,45.0,0.5357142686843872,60.0,111.79864501953124,0.2981007993221283,72.54679107666016,0,False
700,2066,0,34.230770111083984,0.5481171607971191,174.0,141.441650390625,0.2370704710483551,63.3735580444336,0,False
701,2067,0,195.0,0.2526315748691559,99.0,91.45230102539062,0.2751313745975494,63.77259826660156,0,False
702,2068,1,46.91576385498047,0.4680851101875305,112.0,114.12734985351562,0.2531392574310303,62.29887390136719,0,False
703,207,0,256.3636474609375,0.4444444477558136,110.0,120.3562469482422,0.2238196283578872,75.9767837524414,0,False
704,2072,0,38.94736862182617,0.4000000059604645,101.0,88.22954559326172,0.2121883481740951,55.19308853149414,0,False
705,2074,0,222.0,0.1228070184588432,152.0,35.6845588684082,0.1877121329307556,78.49609375,0,True
706,20741,0,0.0,0.0,15.0,84.2971420288086,0.1862593442201614,94.0736083984375,1,False
707,20749,1,56.129032135009766,0.3632653057575226,167.0,108.41445922851562,0.3221770524978637,90.54791259765624,1,False
708,20755,1,12.0,0.294117659330368,23.0,113.2274932861328,0.3576836287975311,82.80833435058594,1,False
709,20863,0,223.6363677978516,0.2653061151504516,47.0,50.84513473510742,0.2173408418893814,57.761077880859375,1,False
710,20864,0,114.5454559326172,0.2199999988079071,63.0,71.79691314697266,0.1756058633327484,55.12870788574219,1,False
711,20871,0,252.0,0.3461538553237915,53.0,98.04669189453124,0.3165696859359741,71.98320770263672,1,False
712,209,0,234.2168731689453,0.5273631811141968,120.0,116.39071655273438,0.2020035535097122,57.06355285644531,0,False
713,20910,0,0.0,0.0,20.0,73.16104888916016,0.2445901036262512,117.41532135009766,1,False
714,21,0,174.0,0.4705882370471954,53.0,61.97920608520508,0.2270032316446304,56.872676849365234,1,False
715,210,1,49.024391174316406,0.4637276530265808,137.0,112.61936950683594,0.2593866288661957,75.0232162475586,0,False
716,21047,0,76.82926940917969,0.1363636404275894,118.0,142.500244140625,0.3251134753227234,94.75846862792967,1,False
717,2109,1,64.0727310180664,0.2164502143859863,197.0,114.00089263916016,0.313695341348648,57.56217193603516,0,False
718,211,0,38.07692337036133,0.591549277305603,158.0,84.65987396240234,0.2477713078260421,77.69449615478516,0,False
719,2111,0,232.72727966308597,0.4024773836135864,118.0,31.319169998168945,0.2802421450614929,72.71121978759766,1,False
720,2113,0,204.5454559326172,0.2321428507566452,203.0,61.71860885620117,0.1978917866945266,81.1800537109375,1,False
721,2114,1,201.1764678955078,0.1140939593315124,138.0,71.3296890258789,0.165425106883049,64.18765258789062,1,False
722,2115,0,25.714284896850582,0.421875,105.0,69.24329376220703,0.2329244911670684,83.48939514160156,1,False
723,2117,0,221.53846740722656,0.095238097012043,112.0,102.58175659179688,0.12694151699543,77.71684265136719,1,False
724,2118,0,199.0909118652344,0.4545454680919647,52.0,59.34662628173828,0.213741734623909,66.2284164428711,1,False
725,212,0,168.2142791748047,0.3387978076934814,91.0,105.1079330444336,0.1974900662899017,68.38241577148438,1,False
726,2129,0,198.51852416992188,0.47826087474823,85.0,47.724403381347656,0.2367394268512725,71.42437744140625,1,False
727,2130,0,160.0,0.1081081107258796,57.0,116.52225494384766,0.1684201210737228,76.81521606445312,0,False
728,2131,0,209.0909118652344,0.1509433984756469,199.0,98.9891357421875,0.1906656473875045,76.93856811523438,0,True
729,2133,0,213.10345458984372,0.6428571343421936,45.0,64.2615966796875,0.2327809929847717,56.1789665222168,0,False
730,21338,0,220.0,0.1879999935626983,104.0,69.81057739257812,0.1629673540592193,81.65885925292969,1,False
731,2134,0,161.05262756347656,0.3052631616592407,78.0,81.35043334960938,0.2736856937408447,47.99917221069336,1,False
732,2135,0,208.42105102539065,0.3712871372699737,165.0,47.47029113769531,0.199729174375534,66.43444061279297,1,False
733,2136,0,205.96153259277344,0.3826086819171905,202.0,83.52195739746094,0.272579550743103,81.21269226074219,1,False
734,2137,1,215.625,0.1481481492519378,87.0,96.4884796142578,0.2735291719436645,64.13255310058594,0,True
735,2138,0,200.0,0.2486031651496887,77.0,77.82534790039062,0.2200846374034881,75.3414077758789,0,True
736,2139,0,41.05263137817383,0.6069363951683044,171.0,48.92219543457031,0.2907611429691314,68.31684112548828,1,False
737,214,0,0.0,0.0,0.0,71.11717987060547,0.4195626080036163,55.22553634643555,0,False
738,2140,0,65.80644989013672,0.3793103396892547,78.0,78.35041046142578,0.2787634432315826,78.9906234741211,0,False
739,21429,1,207.2727203369141,0.3333333432674408,156.0,52.2667350769043,0.2174725085496902,72.91913604736328,1,False
740,2148,0,107.57359313964844,0.6725146174430847,124.0,109.34408569335938,0.2950038015842438,77.61882019042969,0,False
741,215,0,30.0,0.2372881323099136,132.0,115.67418670654295,0.2560386061668396,66.50889587402344,0,False
742,2150,1,12.0,0.0793650820851326,117.0,141.96566772460938,0.3949488401412964,92.05937957763672,0,True
743,2155,1,188.78048706054688,0.4054054021835327,102.0,58.52917098999024,0.2106648385524749,89.83674621582031,1,False
744,21553,0,63.75,0.3684210479259491,37.0,113.7423324584961,0.2459815591573715,66.38042449951172,1,False
745,21596,0,190.43478393554688,0.1794871836900711,60.0,84.6498031616211,0.248132511973381,63.69545364379883,1,False
746,216,0,0.0,0.0,0.0,115.91194915771484,0.3669933974742889,74.69820404052734,0,False
747,2161,0,228.0,0.6477272510528564,69.0,68.22345733642578,0.2805334627628326,56.18360900878906,1,False
748,2165,0,218.42697143554688,0.3170731663703918,95.0,117.59989166259766,0.2253068387508392,62.36041641235352,0,False
749,21695,1,167.36842346191406,0.0639269426465034,170.0,90.3804702758789,0.2004642188549041,82.4487075805664,1,False
750,21697,1,209.03225708007807,0.5,72.0,119.18814086914062,0.2840321958065033,77.38148498535156,1,False
751,2171,0,192.0,0.5402843356132507,192.0,74.96745300292969,0.3296290338039398,69.69696807861328,0,False
752,2172,0,212.72727966308597,0.2095238119363784,196.0,84.23187255859375,0.2947223484516144,82.39933776855469,0,False
753,2173,0,104.32432556152344,0.396039605140686,147.0,71.57844543457031,0.2943946719169616,65.34838104248047,0,False
754,2174,0,196.61538696289065,0.2857142984867096,239.0,98.99970245361328,0.3665388226509094,61.51987838745117,0,False
755,21758,0,23.64705848693848,0.7909836173057556,126.0,131.83021545410156,0.2574771642684936,71.89960479736328,1,False
756,2176,0,208.9830474853516,0.8808290362358093,147.0,54.65713882446289,0.3122845292091369,62.32721710205078,0,False
757,21762,0,0.0,0.0,76.0,75.54827117919922,0.1026403456926345,111.8569107055664,1,False
758,2177,0,195.32147216796875,0.2119565159082412,187.0,99.31520080566406,0.2543545067310333,68.95714569091797,0,False
759,2178,0,190.34483337402344,0.6867470145225525,231.0,119.06652069091795,0.3672477900981903,70.15316772460938,0,False
760,2180,0,51.11111068725586,0.3211382031440735,220.0,110.5779037475586,0.345675379037857,63.42521286010742,0,False
761,2181,1,63.75,0.0799999982118606,242.0,85.6565933227539,0.3042721748352051,63.00437927246094,0,False
762,2182,0,206.94610595703125,0.7288511991500854,183.0,64.30945587158203,0.3204973638057709,42.88996505737305,0,False
763,2183,0,30.0,0.0099999997764825,240.0,114.66575622558594,0.2945572137832641,59.24012756347656,0,False
764,2184,0,168.91720581054688,0.5333333611488342,222.0,92.79864501953124,0.2518006563186645,36.816192626953125,0,False
765,2185,0,210.0,0.0118110235780477,254.0,83.19776153564453,0.2145054787397384,57.74972915649414,0,False
766,2186,0,0.0,0.0,255.0,54.06753158569336,0.1886824667453766,16.569807052612305,0,False
767,2187,1,14.754098892211914,0.0039215688593685,255.0,77.37480163574219,0.2391739040613174,32.06615447998047,0,False
768,2188,1,217.14285278320312,0.5365853905677795,58.0,130.6261444091797,0.2888718247413635,57.4239387512207,0,False
769,2189,0,147.6923065185547,0.1008403375744819,247.0,137.47010803222656,0.3786885738372803,48.55540084838867,0,False
770,219,1,230.0,0.1438848972320556,153.0,94.21868133544922,0.2122372984886169,82.54167175292969,0,False
771,2191,0,173.3333282470703,0.4556961953639984,220.0,86.67770385742188,0.2614699900150299,63.92057800292969,0,False
772,2192,0,75.0,0.7333333492279053,193.0,47.779930114746094,0.2170300781726837,72.3166275024414,0,False
773,2193,0,103.2786865234375,0.6774193644523621,187.0,102.13199615478516,0.2962871789932251,70.08486938476562,0,False
774,2194,1,31.515151977539062,0.5154638886451721,167.0,92.22418975830078,0.2997546792030334,73.32716369628906,0,False
775,2195,0,252.0,0.1739130467176437,90.0,141.48008728027344,0.2146442681550979,61.91658782958984,0,False
776,2207,0,22.978723526000977,0.6644737124443054,67.0,42.36969375610352,0.2021933197975158,76.7742691040039,0,False
777,2212,0,222.85714721679688,0.3312883377075195,159.0,67.9489517211914,0.2546391189098358,53.96259307861328,0,False
778,2213,1,0.0,0.0,1.0,77.1668472290039,0.3792742788791656,93.62084197998048,0,False
779,2215,1,317.2973022460937,0.3177326917648315,206.0,140.36898803710938,0.2720124125480652,78.01307678222656,0,False
780,2216,1,40.408164978027344,0.2872928082942962,208.0,32.161590576171875,0.2132807374000549,73.5252456665039,1,False
781,223,1,177.6923065185547,0.3351063728332519,179.0,111.44571685791016,0.2298348695039749,54.38492584228516,0,False
782,22308,0,228.0,0.0704225376248359,102.0,108.91240692138672,0.1298923194408416,61.23960876464844,1,False
783,2235,0,77.41935729980469,0.5899999737739563,165.0,113.77971649169922,0.2588076889514923,81.62564086914062,0,False
784,22385,0,30.0,0.5423728823661804,70.0,25.82895278930664,0.1353372186422348,32.56057357788086,1,False
785,2239,1,61.93548583984375,0.4175824224948883,142.0,58.84687423706055,0.2226306647062301,50.422760009765625,0,False
786,224,1,40.0,0.4359487295150757,129.0,102.76521301269533,0.2461880147457122,78.73961639404297,0,False
787,22439,0,60.0,0.1341463476419448,178.0,110.2327117919922,0.3180396556854248,85.5829849243164,1,False
788,22468,0,36.85714340209961,0.485645592212677,174.0,83.9480972290039,0.3114709854125976,75.25394439697266,1,False
