id,cover,genres,name,rating,cover_big,has_cars
1628,//images.igdb.com/igdb/image/upload/t_thumb/co221w.jpg,"['Fighting', 'Platform', 'Sport', ""Hack and slash/Beat 'em up""]",Super Smash Bros. Brawl,3,//images.igdb.com/igdb/image/upload/t_cover_big/co221w.jpg,False
1644,//images.igdb.com/igdb/image/upload/t_thumb/co21s1.jpg,"['Shooter', 'Sport', 'Adventure']",James Bond 007: Everything or Nothing,3,//images.igdb.com/igdb/image/upload/t_cover_big/co21s1.jpg,False
1653,//images.igdb.com/igdb/image/upload/t_thumb/co2b8o.jpg,"[""Hack and slash/Beat 'em up"", 'Arcade']",Streets of Rage 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2b8o.jpg,False
1654,//images.igdb.com/igdb/image/upload/t_thumb/jzv6vn5ks4kgwmvaf6fb.jpg,"['Fighting', ""Hack and slash/Beat 'em up""]",Streets of Rage 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/jzv6vn5ks4kgwmvaf6fb.jpg,False
1656,//images.igdb.com/igdb/image/upload/t_thumb/co25pw.jpg,"['Fighting', 'Platform', ""Hack and slash/Beat 'em up"", 'Arcade']",Final Fight 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25pw.jpg,False
1657,//images.igdb.com/igdb/image/upload/t_thumb/co25px.jpg,"['Fighting', ""Hack and slash/Beat 'em up"", 'Arcade']",Final Fight 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25px.jpg,False
1658,//images.igdb.com/igdb/image/upload/t_thumb/cnqdu2zb62mabki8egqo.jpg,"['Fighting', ""Hack and slash/Beat 'em up"", 'Arcade']",Mighty Final Fight,3,//images.igdb.com/igdb/image/upload/t_cover_big/cnqdu2zb62mabki8egqo.jpg,False
1676,//images.igdb.com/igdb/image/upload/t_thumb/cyd5lsncwczf3gbaoqlw.jpg,"['Shooter', 'Arcade']",Dodonpachi Resurrection,3,//images.igdb.com/igdb/image/upload/t_cover_big/cyd5lsncwczf3gbaoqlw.jpg,False
1677,//images.igdb.com/igdb/image/upload/t_thumb/co1war.jpg,['Role-playing (RPG)'],Wild Arms,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1war.jpg,False
1681,//images.igdb.com/igdb/image/upload/t_thumb/xwnebqvezhd1ibeyxwls.jpg,['Role-playing (RPG)'],Wild Arms 4,3,//images.igdb.com/igdb/image/upload/t_cover_big/xwnebqvezhd1ibeyxwls.jpg,False
1682,//images.igdb.com/igdb/image/upload/t_thumb/pkslb5yan8jlefbrifxe.jpg,['Role-playing (RPG)'],Wild Arms 5,3,//images.igdb.com/igdb/image/upload/t_cover_big/pkslb5yan8jlefbrifxe.jpg,False
1683,//images.igdb.com/igdb/image/upload/t_thumb/co1poj.jpg,"['Role-playing (RPG)', 'Strategy']",Wild Arms XF,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1poj.jpg,False
1694,//images.igdb.com/igdb/image/upload/t_thumb/co26eg.jpg,"['Strategy', 'Turn-based strategy (TBS)']",Advance Wars: Days of Ruin,3,//images.igdb.com/igdb/image/upload/t_cover_big/co26eg.jpg,False
1775,//images.igdb.com/igdb/image/upload/t_thumb/co203o.jpg,"['Shooter', 'Platform', 'Adventure']",Mega Man Zero,3,//images.igdb.com/igdb/image/upload/t_cover_big/co203o.jpg,False
1776,//images.igdb.com/igdb/image/upload/t_thumb/co203j.jpg,"['Shooter', 'Platform']",Mega Man Zero 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co203j.jpg,False
1777,//images.igdb.com/igdb/image/upload/t_thumb/co204h.jpg,"['Shooter', 'Platform']",Mega Man Zero 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/co204h.jpg,True
1778,//images.igdb.com/igdb/image/upload/t_thumb/co204g.jpg,"['Shooter', 'Platform', 'Adventure']",Mega Man Zero 4,3,//images.igdb.com/igdb/image/upload/t_cover_big/co204g.jpg,False
1779,//images.igdb.com/igdb/image/upload/t_thumb/co204b.jpg,"['Shooter', 'Platform']",Mega Man ZX,3,//images.igdb.com/igdb/image/upload/t_cover_big/co204b.jpg,False
1780,//images.igdb.com/igdb/image/upload/t_thumb/co2047.jpg,"['Shooter', 'Platform', 'Adventure']",Mega Man ZX Advent,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2047.jpg,False
1802,//images.igdb.com/igdb/image/upload/t_thumb/co2eqc.jpg,['Role-playing (RPG)'],Chrono Trigger,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2eqc.jpg,False
1816,//images.igdb.com/igdb/image/upload/t_thumb/co2mw5.jpg,['Role-playing (RPG)'],Dragon Quest V: Hand of the Heavenly Bride,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2mw5.jpg,False
1817,//images.igdb.com/igdb/image/upload/t_thumb/co1x9i.jpg,"['Role-playing (RPG)', 'Sport']",Dragon Quest VI: Realms of Revelation,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1x9i.jpg,False
1819,//images.igdb.com/igdb/image/upload/t_thumb/co1x9z.jpg,"['Role-playing (RPG)', 'Strategy', 'Adventure']",Dragon Quest VIII: Journey of the Cursed King,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1x9z.jpg,False
1820,//images.igdb.com/igdb/image/upload/t_thumb/co1x9l.jpg,['Role-playing (RPG)'],Dragon Quest IX: Sentinels of the Starry Skies,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1x9l.jpg,False
1840,//images.igdb.com/igdb/image/upload/t_thumb/co1syg.jpg,"['Role-playing (RPG)', 'Tactical']",Neverwinter Nights 2: Mask of the Betrayer,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1syg.jpg,False
1864,//images.igdb.com/igdb/image/upload/t_thumb/co1rbw.jpg,"['Role-playing (RPG)', 'Adventure']",Ni no Kuni: Wrath of the White Witch,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1rbw.jpg,False
1879,//images.igdb.com/igdb/image/upload/t_thumb/co1rbo.jpg,"['Platform', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",Terraria,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1rbo.jpg,False
1889,//images.igdb.com/igdb/image/upload/t_thumb/co1x5a.jpg,"['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Adventure']",Might & Magic: Clash of Heroes,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1x5a.jpg,False
1904,//images.igdb.com/igdb/image/upload/t_thumb/co1rby.jpg,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Europa Universalis IV,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1rby.jpg,False
1905,//images.igdb.com/igdb/image/upload/t_thumb/co2ekt.jpg,['Shooter'],Fortnite,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2ekt.jpg,False
1921,//images.igdb.com/igdb/image/upload/t_thumb/co1vgu.jpg,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']",Black & White 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1vgu.jpg,False
1960,//images.igdb.com/igdb/image/upload/t_thumb/co1wc4.jpg,"['Puzzle', 'Adventure']",Alone in the Dark: The New Nightmare,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wc4.jpg,False
1983,//images.igdb.com/igdb/image/upload/t_thumb/co1qlj.jpg,"['Role-playing (RPG)', 'Indie']",Bastion,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1qlj.jpg,False
1989,//images.igdb.com/igdb/image/upload/t_thumb/gvmz9i2s4koho8fpslhn.jpg,"['Fighting', 'Adventure']",Alter Echo,3,//images.igdb.com/igdb/image/upload/t_cover_big/gvmz9i2s4koho8fpslhn.jpg,False
1996,//images.igdb.com/igdb/image/upload/t_thumb/co1tvs.jpg,"['Role-playing (RPG)', 'Strategy', 'Adventure']",Anarchy Online,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1tvs.jpg,False
1998,//images.igdb.com/igdb/image/upload/t_thumb/co2eh9.jpg,"['Shooter', 'Simulator']",AquaNox 2: Revelation,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2eh9.jpg,False
2066,//images.igdb.com/igdb/image/upload/t_thumb/co1yej.jpg,['Fighting'],Ultimate Marvel vs. Capcom 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1yej.jpg,False
2067,//images.igdb.com/igdb/image/upload/t_thumb/co2jfo.jpg,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Adventure']",Pirates of Black Cove,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2jfo.jpg,False
2072,//images.igdb.com/igdb/image/upload/t_thumb/co1nph.jpg,"['Strategy', 'Turn-based strategy (TBS)']",Warlock: Master of the Arcane,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1nph.jpg,False
2137,//images.igdb.com/igdb/image/upload/t_thumb/co2jtc.jpg,"['Racing', 'Adventure']",The Crew,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2jtc.jpg,True
2150,//images.igdb.com/igdb/image/upload/t_thumb/co2bw4.jpg,['Racing'],Split/Second,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2bw4.jpg,True
2165,//images.igdb.com/igdb/image/upload/t_thumb/co1p78.jpg,"['Simulator', 'Tactical']",War Thunder,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1p78.jpg,False
2176,//images.igdb.com/igdb/image/upload/t_thumb/co24zo.jpg,"['Shooter', 'Platform', 'Puzzle', 'Indie']",Mighty Switch Force! Hyper Drive Edition,3,//images.igdb.com/igdb/image/upload/t_cover_big/co24zo.jpg,False
2194,//images.igdb.com/igdb/image/upload/t_thumb/co2f72.jpg,"['Fighting', 'Sport']",Punch-Out!!,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2f72.jpg,False
2207,//images.igdb.com/igdb/image/upload/t_thumb/co1ozz.jpg,"['Platform', 'Puzzle', 'Adventure']",Shadow of the Colossus,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1ozz.jpg,False
2213,//images.igdb.com/igdb/image/upload/t_thumb/co22bj.jpg,['Adventure'],BioForge,3,//images.igdb.com/igdb/image/upload/t_cover_big/co22bj.jpg,False
2247,//images.igdb.com/igdb/image/upload/t_thumb/fqu4datisvfr1hupcdh3.jpg,"['Fighting', 'Shooter', 'Real Time Strategy (RTS)', 'Strategy']",Savage: The Battle for Newerth,3,//images.igdb.com/igdb/image/upload/t_cover_big/fqu4datisvfr1hupcdh3.jpg,False
2248,//images.igdb.com/igdb/image/upload/t_thumb/hdvawsk3zzutwlpuuild.jpg,"['Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",Frozen Synapse,3,//images.igdb.com/igdb/image/upload/t_cover_big/hdvawsk3zzutwlpuuild.jpg,False
2249,//images.igdb.com/igdb/image/upload/t_thumb/co20kp.jpg,"['Fighting', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",DeathSpank,3,//images.igdb.com/igdb/image/upload/t_cover_big/co20kp.jpg,False
2250,//images.igdb.com/igdb/image/upload/t_thumb/xa21uxvvhcfiyjozcl9q.jpg,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",DeathSpank: Thongs of Virtue,3,//images.igdb.com/igdb/image/upload/t_cover_big/xa21uxvvhcfiyjozcl9q.jpg,False
2251,//images.igdb.com/igdb/image/upload/t_thumb/ksy0xe4cdbmrswgzpnrg.jpg,"['Role-playing (RPG)', 'Adventure']",The Baconing,3,//images.igdb.com/igdb/image/upload/t_cover_big/ksy0xe4cdbmrswgzpnrg.jpg,False
2262,//images.igdb.com/igdb/image/upload/t_thumb/co25ag.jpg,"['Role-playing (RPG)', 'Strategy', 'Adventure']",Gothic II,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25ag.jpg,False
2284,//images.igdb.com/igdb/image/upload/t_thumb/co1pma.jpg,"['Racing', 'Strategy', 'Indie']",Rock of Ages,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1pma.jpg,False
2408,//images.igdb.com/igdb/image/upload/t_thumb/co26f5.jpg,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",Final Fantasy Tactics A2: Grimoire of the Rift,3,//images.igdb.com/igdb/image/upload/t_cover_big/co26f5.jpg,False
2438,//images.igdb.com/igdb/image/upload/t_thumb/co2bva.jpg,"['Platform', 'Puzzle', 'Adventure']",Prince of Persia,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2bva.jpg,False
2483,//images.igdb.com/igdb/image/upload/t_thumb/co1p37.jpg,"['Racing', 'Simulator', 'Sport']",TOCA Race Driver,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1p37.jpg,False
2553,//images.igdb.com/igdb/image/upload/t_thumb/co26t9.jpg,['Racing'],MotorStorm,3,//images.igdb.com/igdb/image/upload/t_cover_big/co26t9.jpg,False
2566,//images.igdb.com/igdb/image/upload/t_thumb/co1u93.jpg,['Fighting'],Dragon Ball Z: Budokai 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1u93.jpg,False
2583,//images.igdb.com/igdb/image/upload/t_thumb/co1ua0.jpg,['Fighting'],Dragon Ball Z: Battle of Z,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1ua0.jpg,False
2585,//images.igdb.com/igdb/image/upload/t_thumb/t1xdmprs3jpiu7plohch.jpg,"['Simulator', 'Sport']",Skate,3,//images.igdb.com/igdb/image/upload/t_cover_big/t1xdmprs3jpiu7plohch.jpg,False
2605,//images.igdb.com/igdb/image/upload/t_thumb/co2ify.jpg,"['Platform', 'Puzzle', 'Adventure', 'Indie']",BattleBlock Theater,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2ify.jpg,False
2623,//images.igdb.com/igdb/image/upload/t_thumb/co2grl.jpg,"['Platform', ""Hack and slash/Beat 'em up""]",Shinobi III: Return of the Ninja Master,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2grl.jpg,False
2629,//images.igdb.com/igdb/image/upload/t_thumb/co1qhs.jpg,['Music'],Guitar Hero: Warriors of Rock,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1qhs.jpg,False
2639,//images.igdb.com/igdb/image/upload/t_thumb/co1p9t.jpg,"['Strategy', ""Hack and slash/Beat 'em up""]",The Wonderful 101,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1p9t.jpg,False
2651,//images.igdb.com/igdb/image/upload/t_thumb/co1umj.jpg,['Adventure'],Destroy All Humans!,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1umj.jpg,False
2656,//images.igdb.com/igdb/image/upload/t_thumb/co2ma9.jpg,['Platform'],The Simpsons Game,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2ma9.jpg,False
2663,//images.igdb.com/igdb/image/upload/t_thumb/lii2ymwbxge96sobxm01.jpg,['Music'],Dance on Broadway,3,//images.igdb.com/igdb/image/upload/t_cover_big/lii2ymwbxge96sobxm01.jpg,False
2667,//images.igdb.com/igdb/image/upload/t_thumb/co2i9c.jpg,"['Racing', 'Simulator']",FlatOut,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2i9c.jpg,False
2668,//images.igdb.com/igdb/image/upload/t_thumb/co1x52.jpg,"['Racing', 'Sport', 'Arcade']",FlatOut 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1x52.jpg,True
2669,//images.igdb.com/igdb/image/upload/t_thumb/co1wng.jpg,['Music'],Guitar Hero World Tour,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wng.jpg,False
2670,//images.igdb.com/igdb/image/upload/t_thumb/co1we2.jpg,"['Music', 'Simulator']",Guitar Hero II,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1we2.jpg,False
2672,//images.igdb.com/igdb/image/upload/t_thumb/co1wqi.jpg,['Music'],Guitar Hero 5,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wqi.jpg,False
2673,//images.igdb.com/igdb/image/upload/t_thumb/co1wnh.jpg,['Music'],Guitar Hero: Aerosmith,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wnh.jpg,False
2674,//images.igdb.com/igdb/image/upload/t_thumb/co1wni.jpg,['Music'],Guitar Hero: Metallica,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wni.jpg,False
2676,//images.igdb.com/igdb/image/upload/t_thumb/co1wn1.jpg,"['Music', 'Simulator']",Guitar Hero Encore: Rocks the 80s,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wn1.jpg,False
2677,//images.igdb.com/igdb/image/upload/t_thumb/co1wqk.jpg,['Music'],Guitar Hero Smash Hits,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wqk.jpg,False
2680,//images.igdb.com/igdb/image/upload/t_thumb/co2e2t.jpg,['Music'],DJ Hero 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2e2t.jpg,False
2685,//images.igdb.com/igdb/image/upload/t_thumb/co20bb.jpg,['Music'],Rock Band,3,//images.igdb.com/igdb/image/upload/t_cover_big/co20bb.jpg,False
2690,//images.igdb.com/igdb/image/upload/t_thumb/co2ejk.jpg,"['Shooter', 'Platform']",Alien Hominid,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2ejk.jpg,False
2691,//images.igdb.com/igdb/image/upload/t_thumb/co1wpd.jpg,['Music'],Rock Band 3,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wpd.jpg,False
2692,//images.igdb.com/igdb/image/upload/t_thumb/co1wp9.jpg,['Music'],Rock Band 2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wp9.jpg,False
2693,//images.igdb.com/igdb/image/upload/t_thumb/co1wqo.jpg,['Music'],The Beatles: Rock Band,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wqo.jpg,False
2694,//images.igdb.com/igdb/image/upload/t_thumb/lqosuxce4clnfiwr6lot.jpg,['Music'],Green Day: Rock Band,3,//images.igdb.com/igdb/image/upload/t_cover_big/lqosuxce4clnfiwr6lot.jpg,False
2696,//images.igdb.com/igdb/image/upload/t_thumb/co1wsd.jpg,"['Music', 'Pinball', 'Arcade']",Rock Band Blitz,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1wsd.jpg,False
2697,//images.igdb.com/igdb/image/upload/t_thumb/co1qhp.jpg,"['Music', 'Simulator']",Rocksmith,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1qhp.jpg,False
2701,//images.igdb.com/igdb/image/upload/t_thumb/co2cna.jpg,"['Simulator', 'Sport']",Tony Hawk: Ride,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2cna.jpg,False
2726,//images.igdb.com/igdb/image/upload/t_thumb/cjzw1fugfgu614gtxhwv.jpg,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",The Mighty Quest for Epic Loot,3,//images.igdb.com/igdb/image/upload/t_cover_big/cjzw1fugfgu614gtxhwv.jpg,False
2742,//images.igdb.com/igdb/image/upload/t_thumb/pyufgxkzoxzm9otg516k.jpg,"['Platform', 'Strategy', 'Adventure']",Project Spark,3,//images.igdb.com/igdb/image/upload/t_cover_big/pyufgxkzoxzm9otg516k.jpg,False
2800,//images.igdb.com/igdb/image/upload/t_thumb/k9t7tsshkijo3h3rl04k.jpg,"[""Hack and slash/Beat 'em up"", 'Adventure']",Ben 10: Omniverse,3,//images.igdb.com/igdb/image/upload/t_cover_big/k9t7tsshkijo3h3rl04k.jpg,False
2853,//images.igdb.com/igdb/image/upload/t_thumb/co25ni.jpg,"['Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",Braid,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25ni.jpg,False
2899,//images.igdb.com/igdb/image/upload/t_thumb/co25p5.jpg,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",EarthBound,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25p5.jpg,False
2905,//images.igdb.com/igdb/image/upload/t_thumb/co25os.jpg,"['Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)']",Divinity: Dragon Commander,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25os.jpg,False
2917,//images.igdb.com/igdb/image/upload/t_thumb/co1oti.jpg,"['Fighting', ""Hack and slash/Beat 'em up"", 'Adventure']",Chaos Legion,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1oti.jpg,False
2918,//images.igdb.com/igdb/image/upload/t_thumb/co1mwa.jpg,"['Role-playing (RPG)', 'Simulator', 'Strategy']",Crusader Kings II,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1mwa.jpg,False
2932,//images.igdb.com/igdb/image/upload/t_thumb/mbl0tp2fqyqjkz0avaea.jpg,"['Role-playing (RPG)', 'Simulator']",Sea Dogs,3,//images.igdb.com/igdb/image/upload/t_cover_big/mbl0tp2fqyqjkz0avaea.jpg,False
2933,//images.igdb.com/igdb/image/upload/t_thumb/co1tpy.jpg,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure']",Kingdom Hearts III,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1tpy.jpg,False
2954,//images.igdb.com/igdb/image/upload/t_thumb/co2g19.jpg,"['Simulator', 'Strategy']",Frontier: First Encounters,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2g19.jpg,False
2957,//images.igdb.com/igdb/image/upload/t_thumb/co1hwy.jpg,"['Platform', 'Adventure']",Knack,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1hwy.jpg,False
2965,//images.igdb.com/igdb/image/upload/t_thumb/co20od.jpg,"[""Hack and slash/Beat 'em up"", 'Adventure']",The Lord of the Rings: The Two Towers,3,//images.igdb.com/igdb/image/upload/t_cover_big/co20od.jpg,False
2969,//images.igdb.com/igdb/image/upload/t_thumb/co2cfl.jpg,"['Puzzle', 'Adventure']",Rain,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2cfl.jpg,False
2972,//images.igdb.com/igdb/image/upload/t_thumb/co1p2p.jpg,['Adventure'],The Lord of the Rings: The Fellowship of the Ring,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1p2p.jpg,False
2986,//images.igdb.com/igdb/image/upload/t_thumb/co1xq0.jpg,"['Simulator', 'Sport']",NHL 13,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1xq0.jpg,False
2995,//images.igdb.com/igdb/image/upload/t_thumb/co2d76.jpg,"['Simulator', 'Strategy']",The Movies,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2d76.jpg,False
3003,//images.igdb.com/igdb/image/upload/t_thumb/co1o30.jpg,"['Simulator', 'Sport']",NHL 14,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1o30.jpg,False
3017,//images.igdb.com/igdb/image/upload/t_thumb/co1xy5.jpg,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Age of Empires III: The WarChiefs,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1xy5.jpg,False
3018,//images.igdb.com/igdb/image/upload/t_thumb/jnoywrxregrlfua1nato.jpg,"['Platform', 'Role-playing (RPG)', 'Indie', 'Arcade']",Unepic,3,//images.igdb.com/igdb/image/upload/t_cover_big/jnoywrxregrlfua1nato.jpg,False
3019,//images.igdb.com/igdb/image/upload/t_thumb/co1mph.jpg,"['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",Starbound,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1mph.jpg,False
3020,//images.igdb.com/igdb/image/upload/t_thumb/co2fhj.jpg,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",Shadowrun Returns,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2fhj.jpg,False
3022,//images.igdb.com/igdb/image/upload/t_thumb/co1pi1.jpg,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie']",Transistor,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1pi1.jpg,False
3047,//images.igdb.com/igdb/image/upload/t_thumb/co228y.jpg,['Racing'],Forza Horizon,3,//images.igdb.com/igdb/image/upload/t_cover_big/co228y.jpg,True
3056,//images.igdb.com/igdb/image/upload/t_thumb/co25gh.jpg,"['Platform', 'Arcade']",Rampage World Tour,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25gh.jpg,False
3075,//images.igdb.com/igdb/image/upload/t_thumb/co2gd9.jpg,"['Simulator', 'Strategy', 'Indie']",FTL: Faster Than Light,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2gd9.jpg,False
3081,//images.igdb.com/igdb/image/upload/t_thumb/co231o.jpg,"['Puzzle', 'Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Evil Genius,3,//images.igdb.com/igdb/image/upload/t_cover_big/co231o.jpg,False
3082,//images.igdb.com/igdb/image/upload/t_thumb/co2eez.jpg,"['Adventure', 'Indie']",Dear Esther,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2eez.jpg,False
3087,//images.igdb.com/igdb/image/upload/t_thumb/co230h.jpg,"['Point-and-click', 'Adventure', 'Indie']",Broken Age,3,//images.igdb.com/igdb/image/upload/t_cover_big/co230h.jpg,False
3088,//images.igdb.com/igdb/image/upload/t_thumb/co1qhq.jpg,['Music'],Rocksmith 2014,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1qhq.jpg,False
3092,//images.igdb.com/igdb/image/upload/t_thumb/co2hcy.jpg,"['Role-playing (RPG)', 'Adventure']",The Lord of the Rings Online,3,//images.igdb.com/igdb/image/upload/t_cover_big/co2hcy.jpg,False
3116,//images.igdb.com/igdb/image/upload/t_thumb/co1siu.jpg,"['Puzzle', 'Adventure']",A Vampyre Story,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1siu.jpg,False
3117,//images.igdb.com/igdb/image/upload/t_thumb/co1ppn.jpg,"['Point-and-click', 'Adventure']",Gray Matter,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1ppn.jpg,False
3119,//images.igdb.com/igdb/image/upload/t_thumb/co1tln.jpg,"['Role-playing (RPG)', 'Adventure']",Metin2,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1tln.jpg,False
3125,//images.igdb.com/igdb/image/upload/t_thumb/beqhtfixfti4joquphww.jpg,['Simulator'],Blazing Angels 2: Secret Missions of WWII,3,//images.igdb.com/igdb/image/upload/t_cover_big/beqhtfixfti4joquphww.jpg,False
3140,//images.igdb.com/igdb/image/upload/t_thumb/co25sz.jpg,['Role-playing (RPG)'],The Legend of Dragoon,3,//images.igdb.com/igdb/image/upload/t_cover_big/co25sz.jpg,False
3144,//images.igdb.com/igdb/image/upload/t_thumb/co1sye.jpg,['Role-playing (RPG)'],Neverwinter Nights 2: Storm of Zehir,3,//images.igdb.com/igdb/image/upload/t_cover_big/co1sye.jpg,False
3154,//images.igdb.com/igdb/image/upload/t_thumb/co20og.jpg,"['Real Time Strategy (RTS)', 'Strategy']",The Lord of the Rings: The Battle for Middle-earth,3,//images.igdb.com/igdb/image/upload/t_cover_big/co20og.jpg,False
3155,//images.igdb.com/igdb/image/upload/t_thumb/co20oh.jpg,"['Real Time Strategy (RTS)', 'Strategy']",The Lord of the Rings: The Battle for Middle-earth II,3,//images.igdb.com/igdb/image/upload/t_cover_big/co20oh.jpg,False
3156,//images.igdb.com/igdb/image/upload/t_thumb/co292g.jpg,"['Fighting', 'Real Time Strategy (RTS)', 'Strategy', 'Adventure']",The Lord of the Rings: The Battle for Middle-earth II: The Rise of the Witch-king,3,//images.igdb.com/igdb/image/upload/t_cover_big/co292g.jpg,False
